image_id,x,y,class_id,confidence
S25,1663.00,1279.00,1,0.2582
S25,511.00,895.00,1,0.2580
S25,511.00,2047.00,1,0.2579
S25,0.00,1603.00,1,0.2578
S25,0.00,768.00,1,0.2576
S25,1663.00,384.00,1,0.2554
S25,1279.00,1536.00,1,0.2554
S25,511.00,768.00,1,0.2551
S25,1663.00,768.00,1,0.2550
S25,1663.00,1536.00,1,0.2541
S25,895.00,1152.00,1,0.2539
S25,407.00,0.00,1,0.2537
S25,1885.00,0.00,1,0.2535
S25,2041.00,0.00,1,0.2534
S25,895.00,768.00,1,0.2533
S25,1219.00,0.00,1,0.2532
S25,1639.00,0.00,1,0.2532
S25,1205.00,0.00,1,0.2531
S25,511.00,1152.00,1,0.2531
S25,421.00,0.00,1,0.2531
S25,1747.00,0.00,1,0.2530
S25,1761.00,0.00,1,0.2530
S25,1407.00,0.00,1,0.2530
S25,1817.00,0.00,1,0.2530
S25,1279.00,1152.00,1,0.2529
S25,491.00,0.00,1,0.2529
S25,1351.00,0.00,1,0.2529
S25,2047.00,2053.00,1,0.2529
S25,1831.00,0.00,1,0.2529
S25,103.00,0.00,1,0.2528
S25,1937.00,0.00,1,0.2528
S25,1823.00,0.00,1,0.2528
S25,1279.00,768.00,1,0.2527
S25,1735.00,0.00,1,0.2527
S25,1789.00,0.00,1,0.2527
S25,1517.00,0.00,1,0.2527
S25,1753.00,0.00,1,0.2527
S25,1649.00,0.00,1,0.2527
S25,141.00,0.00,1,0.2527
S25,1861.00,0.00,1,0.2526
S25,1291.00,0.00,1,0.2526
S25,1657.00,0.00,1,0.2526
S25,1381.00,0.00,1,0.2526
S25,1399.00,0.00,1,0.2525
S25,1847.00,0.00,1,0.2525
S25,1187.00,0.00,1,0.2524
S25,1199.00,0.00,1,0.2524
S25,1839.00,0.00,1,0.2524
S25,1867.00,0.00,1,0.2524
S25,1689.00,0.00,1,0.2524
S25,1587.00,0.00,1,0.2524
S25,413.00,0.00,1,0.2524
S25,1247.00,0.00,1,0.2524
S25,157.00,0.00,1,0.2523
S25,1211.00,0.00,1,0.2523
S25,1573.00,0.00,1,0.2523
S25,1265.00,0.00,1,0.2523
S25,373.00,0.00,1,0.2522
S25,1179.00,0.00,1,0.2522
S25,1855.00,0.00,1,0.2522
S25,1951.00,0.00,1,0.2522
S25,1439.00,0.00,1,0.2522
S25,1193.00,0.00,1,0.2522
S25,1419.00,0.00,1,0.2522
S25,1795.00,0.00,1,0.2522
S25,1781.00,0.00,1,0.2522
S25,2031.00,0.00,1,0.2522
S25,497.00,0.00,1,0.2522
S25,433.00,0.00,1,0.2521
S25,1767.00,0.00,1,0.2521
S25,1463.00,0.00,1,0.2521
S25,1703.00,0.00,1,0.2521
S25,1311.00,0.00,1,0.2521
S27,0.00,2114.00,0,0.4336
S27,2047.00,0.00,0,0.3974
S27,2047.00,2114.00,0,0.3971
S27,0.00,0.00,0,0.3949
S27,0.00,511.00,0,0.3749
S27,0.00,1279.00,0,0.3748
S27,1536.00,2114.00,0,0.3747
S27,768.00,2114.00,0,0.3747
S27,384.00,2114.00,0,0.3747
S27,1152.00,2114.00,0,0.3746
S27,0.00,895.00,0,0.3738
S27,0.00,2047.00,0,0.3716
S27,0.00,384.00,0,0.3626
S27,0.00,1536.00,0,0.3614
S27,0.00,1152.00,0,0.3583
S27,0.00,768.00,0,0.3582
S27,0.00,1663.00,0,0.3579
S27,895.00,2114.00,0,0.3548
S27,511.00,2114.00,0,0.3548
S27,1663.00,2114.00,0,0.3548
S27,1279.00,2114.00,0,0.3548
S27,1536.00,0.00,0,0.3531
S27,1663.00,0.00,0,0.3528
S27,2047.00,768.00,0,0.3518
S27,0.00,1603.00,0,0.3510
S27,2047.00,2047.00,0,0.3497
S27,2047.00,1152.00,0,0.3493
S27,511.00,0.00,0,0.3490
S27,2047.00,895.00,0,0.3487
S27,2047.00,384.00,0,0.3485
S27,1279.00,0.00,0,0.3481
S27,2047.00,1279.00,0,0.3471
S27,384.00,0.00,0,0.3468
S27,2047.00,1536.00,0,0.3467
S27,1152.00,0.00,0,0.3455
S27,2047.00,511.00,0,0.3393
S27,895.00,0.00,0,0.3379
S27,0.00,1905.00,0,0.3374
S27,0.00,1932.00,0,0.3360
S27,0.00,1838.00,0,0.3353
S27,0.00,1924.00,0,0.3351
S27,768.00,0.00,0,0.3351
S27,0.00,1941.00,0,0.3334
S27,0.00,1918.00,0,0.3322
S27,0.00,1832.00,0,0.3315
S27,0.00,1509.00,0,0.3315
S27,0.00,361.00,0,0.3302
S27,2047.00,1663.00,0,0.3299
S27,0.00,1911.00,0,0.3296
S27,0.00,1385.00,0,0.3287
S27,0.00,1569.00,0,0.3281
S27,0.00,1579.00,0,0.3276
S27,0.00,1377.00,0,0.3274
S27,0.00,283.00,0,0.3267
S27,0.00,1517.00,0,0.3266
S27,0.00,1361.00,0,0.3264
S27,0.00,1597.00,0,0.3264
S27,0.00,1367.00,0,0.3262
S27,0.00,1543.00,0,0.3261
S27,0.00,1467.00,0,0.3260
S27,0.00,1523.00,0,0.3259
S27,0.00,367.00,0,0.3259
S27,0.00,687.00,0,0.3258
S27,0.00,1347.00,0,0.3255
S27,0.00,463.00,0,0.3254
S27,0.00,1269.00,0,0.3252
S27,0.00,1712.00,0,0.3251
S27,0.00,393.00,0,0.3251
S27,0.00,1826.00,0,0.3250
S27,0.00,1017.00,0,0.3249
S27,0.00,1585.00,0,0.3248
S27,0.00,375.00,0,0.3247
S27,0.00,259.00,0,0.3246
S27,0.00,1397.00,0,0.3246
S27,0.00,1643.00,0,0.3246
S27,0.00,651.00,0,0.3245
S27,0.00,719.00,0,0.3245
S27,0.00,1609.00,0,0.3244
S27,0.00,915.00,0,0.3243
S27,0.00,1738.00,0,0.3242
S27,2047.00,1603.00,0,0.3241
S27,0.00,1563.00,0,0.3239
S27,0.00,81.00,0,0.3239
S27,0.00,1844.00,0,0.3238
S27,0.00,1651.00,0,0.3238
S27,0.00,1039.00,0,0.3237
S27,0.00,1731.00,0,0.3236
S27,0.00,1391.00,0,0.3236
S27,0.00,73.00,0,0.3233
S27,0.00,711.00,0,0.3231
S27,0.00,1009.00,0,0.3231
S27,0.00,289.00,0,0.3231
S27,0.00,541.00,0,0.3231
S27,0.00,1681.00,0,0.3231
S27,0.00,1429.00,0,0.3231
S27,0.00,437.00,0,0.3230
S27,0.00,351.00,0,0.3230
S27,0.00,1221.00,0,0.3230
S27,0.00,571.00,0,0.3229
S27,0.00,801.00,0,0.3229
S27,0.00,491.00,0,0.3229
S27,0.00,455.00,0,0.3228
S27,0.00,1886.00,0,0.3226
S27,0.00,1694.00,0,0.3226
S27,0.00,243.00,0,0.3226
S27,0.00,921.00,0,0.3225
S27,0.00,315.00,0,0.3225
S27,0.00,1455.00,0,0.3225
S27,0.00,1752.00,0,0.3225
S27,0.00,1169.00,0,0.3225
S27,0.00,103.00,0,0.3224
S27,0.00,339.00,0,0.3223
S27,0.00,1497.00,0,0.3223
S27,0.00,1615.00,0,0.3223
S27,0.00,1031.00,0,0.3222
S27,0.00,1549.00,0,0.3222
S27,0.00,233.00,0,0.3222
S27,0.00,941.00,0,0.3222
S27,0.00,63.00,0,0.3222
S27,0.00,1421.00,0,0.3222
S27,0.00,2108.00,0,0.3222
S27,0.00,1868.00,0,0.3221
S27,0.00,1113.00,0,0.3221
S27,0.00,855.00,0,0.3220
S27,0.00,1529.00,0,0.3220
S27,0.00,1621.00,0,0.3219
S27,0.00,97.00,0,0.3219
S27,0.00,1591.00,0,0.3219
S27,0.00,1129.00,0,0.3217
S27,0.00,57.00,0,0.3216
S27,0.00,743.00,0,0.3216
S27,0.00,1285.00,0,0.3216
S27,0.00,27.00,0,0.3215
S27,0.00,1477.00,0,0.3215
S27,0.00,1700.00,0,0.3214
S27,0.00,1635.00,0,0.3213
S27,0.00,449.00,0,0.3213
S27,0.00,425.00,0,0.3212
S27,0.00,697.00,0,0.3212
S27,0.00,905.00,0,0.3211
S27,0.00,1724.00,0,0.3211
S27,768.00,895.00,0,0.3211
S27,0.00,323.00,0,0.3211
S27,0.00,415.00,0,0.3211
S27,0.00,547.00,0,0.3211
S27,0.00,1627.00,0,0.3210
S27,0.00,1875.00,0,0.3210
S27,0.00,399.00,0,0.3210
S27,0.00,1081.00,0,0.3209
S27,0.00,775.00,0,0.3209
S27,768.00,2047.00,0,0.3209
S27,0.00,87.00,0,0.3209
S27,0.00,1746.00,0,0.3208
S27,0.00,1145.00,0,0.3208
S27,0.00,1099.00,0,0.3208
S27,0.00,13.00,0,0.3207
S27,0.00,2054.00,0,0.3207
S27,0.00,889.00,0,0.3207
S27,0.00,535.00,0,0.3207
S27,0.00,555.00,0,0.3206
S27,0.00,829.00,0,0.3206
S27,0.00,873.00,0,0.3206
S27,0.00,749.00,0,0.3206
S27,0.00,705.00,0,0.3205
S27,0.00,2102.00,0,0.3205
S27,0.00,1759.00,0,0.3205
S27,0.00,2078.00,0,0.3205
S27,0.00,2094.00,0,0.3205
S27,0.00,2086.00,0,0.3205
S27,0.00,2070.00,0,0.3205
S27,0.00,2062.00,0,0.3205
S27,0.00,1291.00,0,0.3205
S27,0.00,565.00,0,0.3204
S27,0.00,1706.00,0,0.3204
S27,0.00,1718.00,0,0.3204
S27,0.00,1255.00,0,0.3204
S27,0.00,203.00,0,0.3203
S27,0.00,991.00,0,0.3202
S27,0.00,469.00,0,0.3202
S27,0.00,1687.00,0,0.3202
S27,0.00,601.00,0,0.3202
S27,0.00,497.00,0,0.3201
S27,0.00,849.00,0,0.3201
S27,384.00,2047.00,0,0.3201
S27,0.00,1861.00,0,0.3201
S27,0.00,865.00,0,0.3201
S27,0.00,1323.00,0,0.3200
S27,0.00,277.00,0,0.3199
S27,0.00,1669.00,0,0.3197
S27,0.00,1213.00,0,0.3197
S27,0.00,957.00,0,0.3196
S27,0.00,307.00,0,0.3195
S27,0.00,1355.00,0,0.3195
S27,0.00,667.00,0,0.3194
S27,0.00,49.00,0,0.3194
S27,0.00,929.00,0,0.3194
S27,0.00,757.00,0,0.3193
S27,0.00,789.00,0,0.3193
S27,0.00,1191.00,0,0.3193
S27,0.00,1447.00,0,0.3192
S27,0.00,645.00,0,0.3192
S27,0.00,1179.00,0,0.3191
S27,0.00,345.00,0,0.3191
S27,0.00,1235.00,0,0.3191
S27,0.00,1657.00,0,0.3191
S27,0.00,265.00,0,0.3190
S27,0.00,1483.00,0,0.3190
S27,0.00,1087.00,0,0.3190
S27,0.00,1135.00,0,0.3189
S27,0.00,117.00,0,0.3189
S27,0.00,251.00,0,0.3189
S27,0.00,1003.00,0,0.3188
S27,0.00,795.00,0,0.3188
S27,0.00,949.00,0,0.3187
S27,0.00,195.00,0,0.3186
S27,0.00,823.00,0,0.3185
S27,0.00,843.00,0,0.3185
S27,0.00,1123.00,0,0.3185
S27,0.00,523.00,0,0.3185
S27,245.00,0.00,0,0.3185
S27,0.00,1229.00,0,0.3185
S27,0.00,1675.00,0,0.3184
S27,0.00,109.00,0,0.3184
S27,0.00,811.00,0,0.3184
S27,0.00,879.00,0,0.3184
S27,0.00,615.00,0,0.3183
S27,1152.00,895.00,0,0.3183
S27,0.00,729.00,0,0.3183
S27,0.00,1107.00,0,0.3183
S27,180.00,0.00,0,0.3183
S27,0.00,1065.00,0,0.3182
S27,235.00,0.00,0,0.3182
S27,0.00,1403.00,0,0.3182
S27,0.00,1159.00,0,0.3182
S27,0.00,625.00,0,0.3182
S27,0.00,1093.00,0,0.3182
S27,0.00,985.00,0,0.3181
S27,0.00,781.00,0,0.3181
S27,0.00,1197.00,0,0.3181
S27,0.00,483.00,0,0.3180
S27,0.00,1503.00,0,0.3178
S27,384.00,895.00,0,0.3178
S27,0.00,1023.00,0,0.3178
S27,0.00,43.00,0,0.3178
S27,0.00,657.00,0,0.3178
S27,0.00,1439.00,0,0.3178
S27,0.00,1243.00,0,0.3178
S27,196.00,0.00,0,0.3178
S27,0.00,1051.00,0,0.3177
S27,0.00,333.00,0,0.3175
S27,0.00,935.00,0,0.3175
S27,0.00,589.00,0,0.3175
S27,6.00,2114.00,0,0.3175
S27,171.00,0.00,0,0.3175
S27,0.00,1854.00,0,0.3174
S27,186.00,0.00,0,0.3174
S27,0.00,1899.00,0,0.3174
S27,0.00,271.00,0,0.3174
S27,0.00,1263.00,0,0.3174
S27,768.00,511.00,0,0.3173
S27,1152.00,511.00,0,0.3173
S27,0.00,299.00,0,0.3172
S27,0.00,675.00,0,0.3172
S27,0.00,1555.00,0,0.3171
S27,0.00,1185.00,0,0.3171
S27,0.00,405.00,0,0.3170
S27,0.00,583.00,0,0.3170
S27,0.00,1765.00,0,0.3170
S27,384.00,1279.00,0,0.3169
S27,0.00,1045.00,0,0.3169
S27,0.00,183.00,0,0.3169
S27,0.00,1773.00,0,0.3168
S27,1152.00,1279.00,0,0.3167
S27,203.00,0.00,0,0.3167
S27,774.00,2114.00,0,0.3167
S27,1542.00,2114.00,0,0.3167
S27,390.00,2114.00,0,0.3167
S27,1158.00,2114.00,0,0.3167
S27,1152.00,2047.00,0,0.3166
S27,0.00,969.00,0,0.3165
S27,0.00,221.00,0,0.3164
S27,1262.00,0.00,0,0.3164
S27,0.00,1317.00,0,0.3164
S27,0.00,1059.00,0,0.3163
S27,2040.00,2114.00,0,0.3163
S27,0.00,595.00,0,0.3163
S27,0.00,837.00,0,0.3163
S27,0.00,517.00,0,0.3163
S27,0.00,1413.00,0,0.3162
S27,1656.00,2114.00,0,0.3160
S27,504.00,2114.00,0,0.3160
S27,888.00,2114.00,0,0.3160
S27,1272.00,2114.00,0,0.3160
S27,0.00,2011.00,0,0.3160
S27,0.00,1461.00,0,0.3160
S27,0.00,169.00,0,0.3159
S27,1138.00,2114.00,0,0.3159
S27,2034.00,2114.00,0,0.3158
S27,882.00,2114.00,0,0.3158
S27,1650.00,2114.00,0,0.3158
S27,498.00,2114.00,0,0.3158
S27,1146.00,2114.00,0,0.3158
S27,14.00,2114.00,0,0.3158
S27,782.00,2114.00,0,0.3158
S27,1550.00,2114.00,0,0.3158
S27,398.00,2114.00,0,0.3158
S27,234.00,2114.00,0,0.3158
S27,1506.00,2114.00,0,0.3158
S27,1454.00,2114.00,0,0.3158
S27,246.00,2114.00,0,0.3158
S27,258.00,2114.00,0,0.3158
S27,222.00,2114.00,0,0.3158
S27,1806.00,2114.00,0,0.3158
S27,1074.00,2114.00,0,0.3158
S27,1798.00,2114.00,0,0.3158
S27,1410.00,2114.00,0,0.3158
S27,162.00,2114.00,0,0.3158
S27,174.00,2114.00,0,0.3158
S27,1778.00,2114.00,0,0.3158
S27,1334.00,2114.00,0,0.3158
S27,154.00,2114.00,0,0.3158
S27,1770.00,2114.00,0,0.3158
S27,146.00,2114.00,0,0.3158
S27,182.00,2114.00,0,0.3158
S27,1326.00,2114.00,0,0.3158
S27,190.00,2114.00,0,0.3158
S27,1786.00,2114.00,0,0.3158
S27,198.00,2114.00,0,0.3158
S27,206.00,2114.00,0,0.3158
S27,214.00,2114.00,0,0.3158
S27,286.00,2114.00,0,0.3158
S27,1478.00,2114.00,0,0.3158
S27,1470.00,2114.00,0,0.3158
S27,354.00,2114.00,0,0.3158
S27,362.00,2114.00,0,0.3158
S27,1846.00,2114.00,0,0.3158
S27,370.00,2114.00,0,0.3158
S27,378.00,2114.00,0,0.3158
S27,1854.00,2114.00,0,0.3158
S27,982.00,2114.00,0,0.3158
S27,1486.00,2114.00,0,0.3158
S27,406.00,2114.00,0,0.3158
S27,414.00,2114.00,0,0.3158
S27,1862.00,2114.00,0,0.3158
S27,422.00,2114.00,0,0.3158
S27,1498.00,2114.00,0,0.3158
S27,346.00,2114.00,0,0.3158
S27,1462.00,2114.00,0,0.3158
S27,302.00,2114.00,0,0.3158
S27,266.00,2114.00,0,0.3158
S27,274.00,2114.00,0,0.3158
S27,1814.00,2114.00,0,0.3158
S27,138.00,2114.00,0,0.3158
S27,294.00,2114.00,0,0.3158
S27,1822.00,2114.00,0,0.3158
S27,310.00,2114.00,0,0.3158
S27,1830.00,2114.00,0,0.3158
S27,318.00,2114.00,0,0.3158
S27,326.00,2114.00,0,0.3158
S27,334.00,2114.00,0,0.3158
S27,1838.00,2114.00,0,0.3158
S27,1758.00,2114.00,0,0.3158
S27,1342.00,2114.00,0,0.3158
S27,1626.00,2114.00,0,0.3158
S27,1030.00,2114.00,0,0.3158
S27,1634.00,2114.00,0,0.3158
S27,1642.00,2114.00,0,0.3158
S27,1022.00,2114.00,0,0.3158
S27,1426.00,2114.00,0,0.3158
S27,1054.00,2114.00,0,0.3158
S27,1670.00,2114.00,0,0.3158
S27,1014.00,2114.00,0,0.3158
S27,1382.00,2114.00,0,0.3158
S27,1678.00,2114.00,0,0.3158
S27,1686.00,2114.00,0,0.3158
S27,1530.00,2114.00,0,0.3158
S27,1694.00,2114.00,0,0.3158
S27,1374.00,2114.00,0,0.3158
S27,1702.00,2114.00,0,0.3158
S27,1570.00,2114.00,0,0.3158
S27,1046.00,2114.00,0,0.3158
S27,1578.00,2114.00,0,0.3158
S27,1586.00,2114.00,0,0.3158
S27,1402.00,2114.00,0,0.3158
S27,1594.00,2114.00,0,0.3158
S27,1418.00,2114.00,0,0.3158
S27,1602.00,2114.00,0,0.3158
S27,1562.00,2114.00,0,0.3158
S27,1038.00,2114.00,0,0.3158
S27,1394.00,2114.00,0,0.3158
S27,1610.00,2114.00,0,0.3158
S27,1618.00,2114.00,0,0.3158
S27,1006.00,2114.00,0,0.3158
S27,1742.00,2114.00,0,0.3158
S27,62.00,2114.00,0,0.3158
S27,1442.00,2114.00,0,0.3158
S27,70.00,2114.00,0,0.3158
S27,78.00,2114.00,0,0.3158
S27,1750.00,2114.00,0,0.3158
S27,1350.00,2114.00,0,0.3158
S27,2047.00,0.00,1,0.3557
S27,0.00,2114.00,1,0.3467
S27,2047.00,2114.00,1,0.3465
S27,2047.00,768.00,1,0.3140
S27,2047.00,1152.00,1,0.3120
S27,2047.00,384.00,1,0.3113
S27,2047.00,1536.00,1,0.3100
S27,2047.00,895.00,1,0.3094
S27,2047.00,1279.00,1,0.3080
S27,2047.00,2047.00,1,0.3064
S27,2047.00,511.00,1,0.3018
S27,1663.00,0.00,1,0.3008
S27,511.00,0.00,1,0.2972
S27,1279.00,0.00,1,0.2966
S27,384.00,2114.00,1,0.2960
S27,768.00,2114.00,1,0.2960
S27,1536.00,2114.00,1,0.2960
S27,1152.00,2114.00,1,0.2960
S27,1663.00,2114.00,1,0.2954
S27,511.00,2114.00,1,0.2954
S27,895.00,2114.00,1,0.2954
S27,1279.00,2114.00,1,0.2954
S27,2047.00,1603.00,1,0.2937
S27,2047.00,1663.00,1,0.2933
S27,895.00,0.00,1,0.2885
S27,0.00,0.00,1,0.2850
S27,0.00,511.00,1,0.2786
S27,0.00,1279.00,1,0.2783
S27,0.00,895.00,1,0.2773
S27,2047.00,1134.00,1,0.2761
S27,0.00,2047.00,1,0.2760
S27,2047.00,182.00,1,0.2739
S27,2047.00,762.00,1,0.2736
S27,2047.00,146.00,1,0.2733
S27,2047.00,866.00,1,0.2728
S27,2047.00,174.00,1,0.2727
S27,2047.00,724.00,1,0.2723
S27,2047.00,736.00,1,0.2720
S27,2047.00,800.00,1,0.2719
S27,2047.00,154.00,1,0.2718
S27,2047.00,814.00,1,0.2718
S27,2047.00,842.00,1,0.2717
S27,2047.00,972.00,1,0.2714
S27,2047.00,786.00,1,0.2712
S27,2047.00,246.00,1,0.2712
S27,2047.00,856.00,1,0.2710
S27,2047.00,702.00,1,0.2709
S27,2047.00,712.00,1,0.2709
S27,2047.00,1735.00,1,0.2708
S27,2047.00,196.00,1,0.2708
S27,2047.00,2017.00,1,0.2707
S27,2047.00,2027.00,1,0.2707
S27,2047.00,1961.00,1,0.2706
S27,2047.00,776.00,1,0.2705
S27,2047.00,1008.00,1,0.2705
S27,2047.00,984.00,1,0.2705
S27,2047.00,1058.00,1,0.2704
S27,2047.00,138.00,1,0.2703
S27,2047.00,886.00,1,0.2703
S27,2047.00,824.00,1,0.2703
S27,2047.00,960.00,1,0.2702
S27,2047.00,188.00,1,0.2702
S27,2047.00,848.00,1,0.2701
S27,2047.00,742.00,1,0.2701
S27,2047.00,1822.00,1,0.2701
S27,2047.00,240.00,1,0.2701
S27,2047.00,830.00,1,0.2700
S27,2047.00,936.00,1,0.2700
S27,2047.00,1994.00,1,0.2700
S27,2047.00,1712.00,1,0.2700
S27,2047.00,750.00,1,0.2699
S27,2047.00,1228.00,1,0.2699
S27,2047.00,1705.00,1,0.2697
S27,2047.00,1000.00,1,0.2697
S27,2047.00,946.00,1,0.2697
S27,2047.00,1122.00,1,0.2697
S27,2047.00,1158.00,1,0.2696
S27,2047.00,1210.00,1,0.2696
S27,2047.00,806.00,1,0.2696
S27,2047.00,1298.00,1,0.2696
S27,2047.00,226.00,1,0.2696
S27,2047.00,1852.00,1,0.2695
S27,2047.00,1172.00,1,0.2695
S27,2047.00,1200.00,1,0.2695
S27,2047.00,906.00,1,0.2695
S27,2047.00,1078.00,1,0.2694
S27,2047.00,922.00,1,0.2694
S27,2047.00,376.00,1,0.2694
S27,2047.00,272.00,1,0.2694
S27,2047.00,1414.00,1,0.2694
S27,2047.00,1050.00,1,0.2694
S27,2047.00,682.00,1,0.2693
S27,2047.00,1272.00,1,0.2693
S27,2047.00,836.00,1,0.2693
S27,2047.00,2000.00,1,0.2693
S27,2047.00,1809.00,1,0.2693
S27,2047.00,1781.00,1,0.2692
S27,2047.00,92.00,1,0.2692
S27,2047.00,1038.00,1,0.2692
S27,2047.00,2006.00,1,0.2692
S27,2047.00,312.00,1,0.2692
S27,2047.00,756.00,1,0.2692
S27,2047.00,1794.00,1,0.2692
S27,2047.00,1986.00,1,0.2691
S27,2047.00,912.00,1,0.2691
S27,2047.00,1504.00,1,0.2691
S27,2047.00,1264.00,1,0.2691
S27,2047.00,232.00,1,0.2690
S27,2047.00,262.00,1,0.2690
S27,2047.00,344.00,1,0.2689
S27,2047.00,1520.00,1,0.2689
S27,2047.00,1510.00,1,0.2689
S27,2047.00,1842.00,1,0.2689
S27,2047.00,1090.00,1,0.2689
S27,2047.00,1404.00,1,0.2689
S27,2047.00,1972.00,1,0.2689
S27,2047.00,1578.00,1,0.2689
S27,2047.00,306.00,1,0.2688
S27,2047.00,1348.00,1,0.2688
S27,2047.00,1304.00,1,0.2688
S27,2047.00,1222.00,1,0.2688
S27,2047.00,1084.00,1,0.2687
S27,2047.00,322.00,1,0.2687
S27,2047.00,368.00,1,0.2687
S27,2047.00,162.00,1,0.2686
S27,2047.00,1761.00,1,0.2686
S27,2047.00,168.00,1,0.2685
S27,2047.00,1948.00,1,0.2685
S27,2047.00,1896.00,1,0.2684
S27,2047.00,116.00,1,0.2684
S27,2047.00,1106.00,1,0.2684
S27,2047.00,1014.00,1,0.2684
S27,2047.00,1246.00,1,0.2684
S27,2047.00,1166.00,1,0.2684
S27,2047.00,1396.00,1,0.2684
S27,2047.00,1444.00,1,0.2684
S27,2047.00,874.00,1,0.2683
S27,2047.00,1362.00,1,0.2683
S27,2047.00,1675.00,1,0.2683
S27,2047.00,1935.00,1,0.2683
S27,2047.00,692.00,1,0.2682
S27,2047.00,794.00,1,0.2682
S27,2047.00,332.00,1,0.2682
S27,2047.00,1528.00,1,0.2681
S27,2047.00,1874.00,1,0.2681
S27,2047.00,286.00,1,0.2681
S27,2047.00,1828.00,1,0.2681
S27,2047.00,730.00,1,0.2681
S27,2047.00,1905.00,1,0.2680
S27,2047.00,990.00,1,0.2680
S27,2047.00,34.00,1,0.2680
S27,2047.00,1718.00,1,0.2680
S27,2047.00,928.00,1,0.2680
S27,2047.00,104.00,1,0.2680
S27,2047.00,1684.00,1,0.2680
S27,2047.00,1286.00,1,0.2679
S27,2047.00,1186.00,1,0.2679
S27,2047.00,1030.00,1,0.2679
S27,2047.00,126.00,1,0.2678
S27,2047.00,1256.00,1,0.2678
S27,2047.00,952.00,1,0.2678
S27,2047.00,1338.00,1,0.2678
S27,2047.00,352.00,1,0.2677
S27,2047.00,1640.00,1,0.2677
S27,2047.00,1858.00,1,0.2676
S27,2047.00,1356.00,1,0.2676
S27,2047.00,1070.00,1,0.2675
S27,2047.00,880.00,1,0.2675
S27,2047.00,1492.00,1,0.2675
S27,2047.00,1558.00,1,0.2675
S27,2047.00,1326.00,1,0.2675
S27,2047.00,1216.00,1,0.2675
S27,2047.00,1770.00,1,0.2675
S27,2047.00,298.00,1,0.2675
S27,2047.00,206.00,1,0.2674
S27,2047.00,44.00,1,0.2673
S27,2047.00,1923.00,1,0.2673
S27,2047.00,1570.00,1,0.2673
S27,2047.00,1747.00,1,0.2673
S27,2047.00,1478.00,1,0.2673
S27,2047.00,1194.00,1,0.2673
S27,2047.00,1646.00,1,0.2673
S27,2047.00,1464.00,1,0.2673
S27,2047.00,70.00,1,0.2673
S27,2047.00,1546.00,1,0.2673
S27,2047.00,1726.00,1,0.2673
S27,2047.00,1788.00,1,0.2673
S27,2047.00,1741.00,1,0.2672
S27,2047.00,132.00,1,0.2672
S27,2047.00,1314.00,1,0.2672
S27,2047.00,966.00,1,0.2672
S27,2047.00,718.00,1,0.2671
S27,2047.00,358.00,1,0.2671
S27,2047.00,1386.00,1,0.2671
S27,2047.00,1116.00,1,0.2670
S27,2047.00,2041.00,1,0.2670
S27,2047.00,1656.00,1,0.2669
S27,2047.00,978.00,1,0.2669
S27,2047.00,220.00,1,0.2668
S27,2047.00,1800.00,1,0.2668
S27,2047.00,1980.00,1,0.2668
S27,2047.00,1753.00,1,0.2668
S27,2047.00,338.00,1,0.2667
S27,2047.00,1140.00,1,0.2666
S27,2047.00,1693.00,1,0.2666
S27,2047.00,1588.00,1,0.2666
S27,2047.00,1622.00,1,0.2666
S27,2047.00,14.00,1,0.2666
S27,2047.00,1292.00,1,0.2665
S27,2047.00,1912.00,1,0.2665
S27,2047.00,1044.00,1,0.2665
S27,2047.00,1064.00,1,0.2665
S27,2047.00,1955.00,1,0.2664
S27,2047.00,76.00,1,0.2664
S27,2047.00,1436.00,1,0.2664
S27,2047.00,64.00,1,0.2664
S27,2047.00,1420.00,1,0.2663
S27,2047.00,1128.00,1,0.2663
S27,2047.00,1634.00,1,0.2662
S27,2047.00,1612.00,1,0.2661
S27,2047.00,1458.00,1,0.2661
S27,2047.00,1564.00,1,0.2661
S27,2047.00,1368.00,1,0.2660
S27,2047.00,254.00,1,0.2659
S27,2047.00,1552.00,1,0.2659
S27,2047.00,1929.00,1,0.2658
S27,2047.00,1816.00,1,0.2658
S27,2047.00,292.00,1,0.2658
S27,2047.00,1880.00,1,0.2658
S27,2047.00,1596.00,1,0.2658
S27,2047.00,1498.00,1,0.2657
S27,2047.00,56.00,1,0.2657
S27,2047.00,6.00,1,0.2657
S27,2047.00,394.00,1,0.2656
S27,2047.00,576.00,1,0.2656
S27,2047.00,1868.00,1,0.2656
S27,2047.00,1020.00,1,0.2656
S27,2047.00,662.00,1,0.2655
S27,2047.00,1486.00,1,0.2655
S27,2047.00,1430.00,1,0.2655
S27,2047.00,1234.00,1,0.2654
S27,2047.00,1669.00,1,0.2654
S27,2047.00,1941.00,1,0.2654
S27,2047.00,28.00,1,0.2653
S27,2047.00,1332.00,1,0.2653
S27,2047.00,1699.00,1,0.2652
S27,2047.00,444.00,1,0.2652
S27,2047.00,1180.00,1,0.2652
S27,2047.00,214.00,1,0.2650
S27,2047.00,676.00,1,0.2650
S27,2047.00,1470.00,1,0.2650
S27,2047.00,1320.00,1,0.2650
S27,2047.00,650.00,1,0.2649
S27,2047.00,1836.00,1,0.2649
S27,2047.00,98.00,1,0.2649
S27,2047.00,82.00,1,0.2648
S27,2047.00,20.00,1,0.2646
S27,2047.00,1628.00,1,0.2646
